"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 563455"," Report A000000 ","-------------","-------------","-----------",""
"Line(06200)","UNASSIGNED COST-INVENTORY","AA", ,"90", ,"1542"
"Line(06300)","UNASSIGNED COST-INVENTORY","AA", ,"90", ,"7515"
"Line(06400)","UNASSIGNED COST-INVENTORY","AA", ,"90", ,"3693"
"Line(06500)","UNASSIGNED COST-INVENTORY","AA", ,"90", ,"2265"
"Line(06600)","UNASSIGNED COST-INVENTORY","AA", ,"90", ,"2819"
"Line(06700)","UNASSIGNED COST-INVENTORY","AA", ,"90", ,"4336"
"Line(06800)","UNASSIGNED COST-INVENTORY","AA", ,"90", ,"379"
"Line(06900)","UNASSIGNED COST-INVENTORY","AA", ,"90", ,"4915"
"Line(07000)","UNASSIGNED COST-INVENTORY","AA", ,"90", ,"18363"
"Line(07100)","UNASSIGNED COST-INVENTORY","AA", ,"90", ,"943"
"Line(07200)","UNASSIGNED COST-INVENTORY","AA", ,"90", ,"344"
"Line(07300)","UNASSIGNED COST-INVENTORY","AA", ,"90", ,"1503"
"Line(07400)","UNASSIGNED COST-INVENTORY","AA", ,"90", ,"4514"
"Line(07500)","UNASSIGNED COST-INVENTORY","AA", ,"90", ,"6296"
"Line(07600)","UNASSIGNED COST-INVENTORY","AA", ,"90", ,"416"
"Line(07700)","UNASSIGNED COST-INVENTORY","AA", ,"90", ,"50"
"Line(07800)","UNASSIGNED COST-INVENTORY","AA", ,"90", ,"565"
"Line(07900)","UNASSIGNED COST-INVENTORY","AA", ,"90", ,"261"
"Line(08000)","UNASSIGNED COST-INVENTORY","AA", ,"90", ,"1004"
"Line(08100)","UNASSIGNED COST-INVENTORY","AA", ,"90", ,"3597"
"Line(08200)","UNASSIGNED COST-INVENTORY","AA", ,"91", ,"12347"
"Line(08300)","UNASSIGNED COST-INVENTORY","AA", ,"95", ,"11017"
"Line(08400)","UNASSIGNED COST-INVENTORY","AA", ,"105", ,"126"
"Line(08500)","UNASSIGNED COST-INVENTORY","AA", ,"106", ,"20"
"Line(08600)","UNASSIGNED COST-INVENTORY","AA", ,"107", ,"18"
"Line(08700)","UNASSIGNED COST-INVENTORY","AA", ,"108", ,"668"
"Line(08800)","UNASSIGNED COST-INVENTORY","AA", ,"112", ,"7048"
"Line(08900)","UNASSIGNED COST-INVENTORY","AA", ,"192", ,"3198"
"Line(09000)","UNASSIGNED COST-INVENTORY","AA", ,"194", ,"12486"
"Line(09100)","UNASSIGNED COST-INVENTORY","AA", ,"194", ,"1725"
"Line(09200)","UNASSIGNED COST-INVENTORY","AA", ,"194", ,"151"
"Line(09300)","UNASSIGNED COST-INVENTORY","AA", ,"194", ,"90"
"Line(09400)","UNASSIGNED COST-INVENTORY","AA", ,"194", ,"47417"
"Line(09500)","UNASSIGNED COST-INVENTORY","AA", ,"194", ,"16189"
"Line(09600)","UNASSIGNED COST-INVENTORY","AA", ,"194", ,"333"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 563455"," Report A600AB0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[563455] Report(A600AB0)","Entity[563455] Report(A600AB0[00000])","Entity[563455] Report(A600AB0[00100])", ,"Entity[563455] Report(A600AB0[00300])", ,"Entity[563455] Report(A600AB0[00500])", ,"Entity[563455] Report(A600AB0[00700])", ,"Entity[563455] Report(A600AB0[00900])"
"Line(00100)","UNASSIGNED COST-BLDG AND REPAIR","AB", ,"6", ,"108975", ,"194", ,"108975"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 563455"," Report A600CC0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[563455] Report(A600CC0)","Entity[563455] Report(A600CC0[00000])","Entity[563455] Report(A600CC0[00100])", ,"Entity[563455] Report(A600CC0[00300])","Entity[563455] Report(A600CC0[00400])","Entity[563455] Report(A600CC0[00500])", ,"Entity[563455] Report(A600CC0[00700])","Entity[563455] Report(A600CC0[00800])","Entity[563455] Report(A600CC0[00900])"
"Line(00100)","SALARIES TRANSFERRED","CC", ,"5","5019448","917320", ,"21","68633","12543"
"Line(00200)","SALARIES TRANSFERRED","CC", , , , , ,"23","34311","6270"
"Line(00300)","SALARIES TRANSFERRED","CC", , , , , ,"30","21591","3946"
"Line(00400)","SALARIES TRANSFERRED","CC", , , , , ,"35","21591","3946"
"Line(00500)","SALARIES TRANSFERRED","CC", , , , , ,"50","22594","4129"
"Line(00600)","SALARIES TRANSFERRED","CC", , , , , ,"52","9502","1736"
"Line(00700)","SALARIES TRANSFERRED","CC", , , , , ,"54","55469","10137"
"Line(00800)","SALARIES TRANSFERRED","CC", , , , , ,"54","72843","13312"
"Line(00900)","SALARIES TRANSFERRED","CC", , , , , ,"54","145686","26625"
"Line(01000)","SALARIES TRANSFERRED","CC", , , , , ,"59","499530","91291"
"Line(01100)","SALARIES TRANSFERRED","CC", , , , , ,"60","30866","5641"
"Line(01200)","SALARIES TRANSFERRED","CC", , , , , ,"63","83293","15222"
"Line(01300)","SALARIES TRANSFERRED","CC", , , , , ,"64","39323","7186"
"Line(01400)","SALARIES TRANSFERRED","CC", , , , , ,"65","17152","3135"
"Line(01500)","SALARIES TRANSFERRED","CC", , , , , ,"69","768789","140498"
"Line(01600)","SALARIES TRANSFERRED","CC", , , , , ,"70","116517","21294"
"Line(01700)","SALARIES TRANSFERRED","CC", , , , , ,"73","22699","4148"
"Line(01800)","SALARIES TRANSFERRED","CC", , , , , ,"75","32162","5878"
"Line(01900)","SALARIES TRANSFERRED","CC", , , , , ,"75","123110","22499"
"Line(02000)","SALARIES TRANSFERRED","CC", , , , , ,"90","77194","14107"
"Line(02100)","SALARIES TRANSFERRED","CC", , , , , ,"90","61450","11230"
"Line(02200)","SALARIES TRANSFERRED","CC", , , , , ,"90","290436","53078"
"Line(02300)","SALARIES TRANSFERRED","CC", , , , , ,"90","40510","7403"
"Line(02400)","SALARIES TRANSFERRED","CC", , , , , ,"90","110318","20161"
"Line(02500)","SALARIES TRANSFERRED","CC", , , , , ,"90","261814","47847"
"Line(02600)","SALARIES TRANSFERRED","CC", , , , , ,"90","20156","3684"
"Line(02700)","SALARIES TRANSFERRED","CC", , , , , ,"90","37800","6908"
"Line(02800)","SALARIES TRANSFERRED","CC", , , , , ,"90","114247","20879"
"Line(02900)","SALARIES TRANSFERRED","CC", , , , , ,"90","45519","8319"
"Line(03000)","SALARIES TRANSFERRED","CC", , , , , ,"90","49113","8976"
"Line(03100)","SALARIES TRANSFERRED","CC", , , , , ,"90","111406","20360"
"Line(03200)","SALARIES TRANSFERRED","CC", , , , , ,"90","424178","77520"
"Line(03300)","SALARIES TRANSFERRED","CC", , , , , ,"90","289274","52866"
"Line(03400)","SALARIES TRANSFERRED","CC", , , , , ,"90","58564","10703"
"Line(03500)","SALARIES TRANSFERRED","CC", , , , , ,"90","98872","18069"
"Line(03600)","SALARIES TRANSFERRED","CC", , , , , ,"90","256820","46935"
"Line(03700)","SALARIES TRANSFERRED","CC", , , , , ,"90","26475","4838"
"Line(03800)","SALARIES TRANSFERRED","CC", , , , , ,"90","74328","13584"
"Line(03900)","SALARIES TRANSFERRED","CC", , , , , ,"108","49125","8978"
"Line(04000)","SALARIES TRANSFERRED","CC", , , , , ,"109","49125","8978"
"Line(04100)","SALARIES TRANSFERRED","CC", , , , , ,"112","14699","2686"
"Line(04200)","SALARIES TRANSFERRED","CC", , , , , ,"194","34087","6230"
"Line(04300)","SALARIES TRANSFERRED","CC", , , , , ,"194","15646","2859"
"Line(04400)","SALARIES TRANSFERRED","CC", , , , , ,"194","26507","4844"
"Line(04500)","SALARIES TRANSFERRED","CC", , , , , ,"194","196124","35842"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 563455"," Report A600DD0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[563455] Report(A600DD0)","Entity[563455] Report(A600DD0[00000])","Entity[563455] Report(A600DD0[00100])", ,"Entity[563455] Report(A600DD0[00300])","Entity[563455] Report(A600DD0[00400])","Entity[563455] Report(A600DD0[00500])", ,"Entity[563455] Report(A600DD0[00700])","Entity[563455] Report(A600DD0[00800])","Entity[563455] Report(A600DD0[00900])"
"Line(00100)","LAB ADMINISTRATION","DD", ,"112","18179","11061", ,"60","27367","16651"
"Line(00200)","LAB ADMINISTRATION","DD", ,"194","9188","5590"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 563455"," Report A600EC0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[563455] Report(A600EC0)","Entity[563455] Report(A600EC0[00000])","Entity[563455] Report(A600EC0[00100])", ,"Entity[563455] Report(A600EC0[00300])","Entity[563455] Report(A600EC0[00400])","Entity[563455] Report(A600EC0[00500])", ,"Entity[563455] Report(A600EC0[00700])","Entity[563455] Report(A600EC0[00800])","Entity[563455] Report(A600EC0[00900])"
"Line(00100)","ECT RECLASS","EC", ,"50","959069","7690650", ,"76","959069","7690650"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 563455"," Report A600EE0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[563455] Report(A600EE0)","Entity[563455] Report(A600EE0[00000])","Entity[563455] Report(A600EE0[00100])", ,"Entity[563455] Report(A600EE0[00300])","Entity[563455] Report(A600EE0[00400])","Entity[563455] Report(A600EE0[00500])", ,"Entity[563455] Report(A600EE0[00700])","Entity[563455] Report(A600EE0[00800])","Entity[563455] Report(A600EE0[00900])"
"Line(00100)","ENTERAL FEEDINGS","EE", ,"73","23429","4282", ,"10","86321","615842"
"Line(00200)","ENTERAL FEEDINGS","EE", ,"75","86321","615842", ,"5","23429","4282"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 563455"," Report A600FF0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[563455] Report(A600FF0)","Entity[563455] Report(A600FF0[00000])","Entity[563455] Report(A600FF0[00100])", ,"Entity[563455] Report(A600FF0[00300])", ,"Entity[563455] Report(A600FF0[00500])", ,"Entity[563455] Report(A600FF0[00700])", ,"Entity[563455] Report(A600FF0[00900])"
"Line(00100)","CLINIC ANESTHESIA NET LOSS RECLASS","FF", ,"194", ,"12104180", ,"53", ,"12104180"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 563455"," Report A600HH0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[563455] Report(A600HH0)","Entity[563455] Report(A600HH0[00000])","Entity[563455] Report(A600HH0[00100])", ,"Entity[563455] Report(A600HH0[00300])","Entity[563455] Report(A600HH0[00400])","Entity[563455] Report(A600HH0[00500])", ,"Entity[563455] Report(A600HH0[00700])","Entity[563455] Report(A600HH0[00800])","Entity[563455] Report(A600HH0[00900])"
"Line(00100)","PHARMACY DISTRIBUTION DEPT","HH", ,"194","112754","131202", ,"73","112754","131202"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 563455"," Report A600JJ0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[563455] Report(A600JJ0)","Entity[563455] Report(A600JJ0[00000])","Entity[563455] Report(A600JJ0[00100])", ,"Entity[563455] Report(A600JJ0[00300])", ,"Entity[563455] Report(A600JJ0[00500])", ,"Entity[563455] Report(A600JJ0[00700])","Entity[563455] Report(A600JJ0[00800])"
"Line(00100)","PHYSICIAN BASE SALARY","JJ", ,"5", ,"1504178", ,"5","1504178"
"Line(00200)","PHYSICIAN BASE SALARY","JJ", ,"17", ,"838308", ,"17","838308"
"Line(00300)","PHYSICIAN BASE SALARY","JJ", ,"30", ,"111168", ,"30","111168"
"Line(00400)","PHYSICIAN BASE SALARY","JJ", ,"31", ,"203760", ,"31","203760"
"Line(00500)","PHYSICIAN BASE SALARY","JJ", ,"32", ,"91092", ,"32","91092"
"Line(00600)","PHYSICIAN BASE SALARY","JJ", ,"35", ,"25080", ,"35","25080"
"Line(00700)","PHYSICIAN BASE SALARY","JJ", ,"35", ,"92004", ,"35","92004"
"Line(00800)","PHYSICIAN BASE SALARY","JJ", ,"40", ,"49668", ,"40","49668"
"Line(00900)","PHYSICIAN BASE SALARY","JJ", ,"41", ,"83652", ,"41","83652"
"Line(01000)","PHYSICIAN BASE SALARY","JJ", ,"44", ,"199908", ,"44","199908"
"Line(01100)","PHYSICIAN BASE SALARY","JJ", ,"50", ,"270660", ,"50","270660"
"Line(01200)","PHYSICIAN BASE SALARY","JJ", ,"52", ,"78948", ,"52","78948"
"Line(01300)","PHYSICIAN BASE SALARY","JJ", ,"53", ,"1268676", ,"53","1268676"
"Line(01400)","PHYSICIAN BASE SALARY","JJ", ,"54", ,"260100", ,"54","260100"
"Line(01500)","PHYSICIAN BASE SALARY","JJ", ,"54", ,"39660", ,"54","39660"
"Line(01600)","PHYSICIAN BASE SALARY","JJ", ,"54", ,"20820", ,"54","20820"
"Line(01700)","PHYSICIAN BASE SALARY","JJ", ,"55", ,"20340", ,"55","20340"
"Line(01800)","PHYSICIAN BASE SALARY","JJ", ,"59", ,"663958", ,"59","663958"
"Line(01900)","PHYSICIAN BASE SALARY","JJ", ,"60", ,"447924", ,"60","447924"
"Line(02000)","PHYSICIAN BASE SALARY","JJ", ,"63", ,"237396", ,"63","237396"
"Line(02100)","PHYSICIAN BASE SALARY","JJ", ,"66", ,"65153", ,"66","65153"
"Line(02200)","PHYSICIAN BASE SALARY","JJ", ,"73", ,"25020", ,"73","25020"
"Line(02300)","PHYSICIAN BASE SALARY","JJ", ,"74", ,"25200", ,"74","25200"
"Line(02400)","PHYSICIAN BASE SALARY","JJ", ,"75", ,"19824", ,"75","19824"
"Line(02500)","PHYSICIAN BASE SALARY","JJ", ,"75", ,"79583", ,"75","79583"
"Line(02600)","PHYSICIAN BASE SALARY","JJ", ,"91", ,"246540", ,"91","246540"
"Line(02700)","PHYSICIAN BASE SALARY","JJ", ,"105", ,"71076", ,"105","71076"
"Line(02800)","PHYSICIAN BASE SALARY","JJ", ,"106", ,"104772", ,"106","104772"
"Line(02900)","PHYSICIAN BASE SALARY","JJ", ,"107", ,"102132", ,"107","102132"
"Line(03000)","PHYSICIAN BASE SALARY","JJ", ,"108", ,"56280", ,"108","56280"
"Line(03100)","PHYSICIAN BASE SALARY","JJ", ,"112", ,"37500", ,"112","37500"
"Line(03200)","PHYSICIAN BASE SALARY","JJ", ,"194", ,"229253", ,"194","229253"
"Line(03300)","PHYSICIAN BASE SALARY","JJ", ,"194", ,"9300", ,"194","9300"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 563455"," Report A600KK0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[563455] Report(A600KK0)","Entity[563455] Report(A600KK0[00000])","Entity[563455] Report(A600KK0[00100])", ,"Entity[563455] Report(A600KK0[00300])", ,"Entity[563455] Report(A600KK0[00500])", ,"Entity[563455] Report(A600KK0[00700])","Entity[563455] Report(A600KK0[00800])"
"Line(00100)","NURSE PRACTITIONER","KK", ,"35", ,"120099", ,"35","120099"
"Line(00200)","NURSE PRACTITIONER","KK", ,"35", ,"1804758", ,"35","1804758"
"Line(00300)","NURSE PRACTITIONER","KK", ,"52", ,"9502", ,"52","9502"
"Line(00400)","NURSE PRACTITIONER","KK", ,"59", ,"535024", ,"59","535024"
"Line(00500)","NURSE PRACTITIONER","KK", ,"91", ,"35892", ,"91","35892"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 563455"," Report A600LL0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[563455] Report(A600LL0)","Entity[563455] Report(A600LL0[00000])","Entity[563455] Report(A600LL0[00100])", ,"Entity[563455] Report(A600LL0[00300])", ,"Entity[563455] Report(A600LL0[00500])", ,"Entity[563455] Report(A600LL0[00700])", ,"Entity[563455] Report(A600LL0[00900])"
"Line(00100)","DEBITEK EXPENSE","LL", ,"10", ,"297284", ,"21", ,"297284"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 563455"," Report A600OO0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[563455] Report(A600OO0)","Entity[563455] Report(A600OO0[00000])","Entity[563455] Report(A600OO0[00100])", ,"Entity[563455] Report(A600OO0[00300])", ,"Entity[563455] Report(A600OO0[00500])", ,"Entity[563455] Report(A600OO0[00700])", ,"Entity[563455] Report(A600OO0[00900])"
"Line(00100)","IV SUPPLY COST ON NURSE FLOORS","OO", ,"64", ,"1144027", ,"30", ,"627840"
"Line(00200)","IV SUPPLY COST ON NURSE FLOORS","OO", , , , , ,"31", ,"250771"
"Line(00300)","IV SUPPLY COST ON NURSE FLOORS","OO", , , , , ,"32", ,"136143"
"Line(00400)","IV SUPPLY COST ON NURSE FLOORS","OO", , , , , ,"35", ,"59254"
"Line(00500)","IV SUPPLY COST ON NURSE FLOORS","OO", , , , , ,"35", ,"63188"
"Line(00600)","IV SUPPLY COST ON NURSE FLOORS","OO", , , , , ,"40", ,"73"
"Line(00700)","IV SUPPLY COST ON NURSE FLOORS","OO", , , , , ,"41", ,"1733"
"Line(00800)","IV SUPPLY COST ON NURSE FLOORS","OO", , , , , ,"44", ,"5025"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 563455"," Report A600PP0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[563455] Report(A600PP0)","Entity[563455] Report(A600PP0[00000])","Entity[563455] Report(A600PP0[00100])", ,"Entity[563455] Report(A600PP0[00300])", ,"Entity[563455] Report(A600PP0[00500])", ,"Entity[563455] Report(A600PP0[00700])", ,"Entity[563455] Report(A600PP0[00900])"
"Line(00100)","GASES OXYGEN ON NURSE FLOORS","PP", ,"53", ,"752", ,"30", ,"349"
"Line(00200)","GASES OXYGEN ON NURSE FLOORS","PP", , , , , ,"31", ,"273"
"Line(00300)","GASES OXYGEN ON NURSE FLOORS","PP", , , , , ,"35", ,"130"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 563455"," Report A600QA0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[563455] Report(A600QA0)","Entity[563455] Report(A600QA0[00000])","Entity[563455] Report(A600QA0[00100])", ,"Entity[563455] Report(A600QA0[00300])", ,"Entity[563455] Report(A600QA0[00500])", ,"Entity[563455] Report(A600QA0[00700])", ,"Entity[563455] Report(A600QA0[00900])"
"Line(00100)","ANCILLARY LABOR COSTS","QA", ,"50", ,"4010", ,"5", ,"21"
"Line(00200)","ANCILLARY LABOR COSTS","QA", ,"52", ,"2", ,"10", ,"22"
"Line(00300)","ANCILLARY LABOR COSTS","QA", ,"54", ,"8", ,"30", ,"67808"
"Line(00400)","ANCILLARY LABOR COSTS","QA", ,"60", ,"6170", ,"31", ,"2400"
"Line(00500)","ANCILLARY LABOR COSTS","QA", ,"63", ,"26440", ,"32", ,"851"
"Line(00600)","ANCILLARY LABOR COSTS","QA", ,"64", ,"3", ,"35", ,"479"
"Line(00700)","ANCILLARY LABOR COSTS","QA", ,"68", ,"13", ,"35", ,"17224"
"Line(00800)","ANCILLARY LABOR COSTS","QA", ,"69", ,"17", ,"44", ,"1"
"Line(00900)","ANCILLARY LABOR COSTS","QA", ,"70", ,"1"
"Line(01000)","ANCILLARY LABOR COSTS","QA", ,"73", ,"51894"
"Line(01100)","ANCILLARY LABOR COSTS","QA", ,"74", ,"193"
"Line(01200)","ANCILLARY LABOR COSTS","QA", ,"75", ,"22"
"Line(01300)","ANCILLARY LABOR COSTS","QA", ,"90", ,"33"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 563455"," Report A600VV0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[563455] Report(A600VV0)","Entity[563455] Report(A600VV0[00000])","Entity[563455] Report(A600VV0[00100])", ,"Entity[563455] Report(A600VV0[00300])", ,"Entity[563455] Report(A600VV0[00500])", ,"Entity[563455] Report(A600VV0[00700])", ,"Entity[563455] Report(A600VV0[00900])"
"Line(00100)","DRUGS SOLD","VV", ,"73", ,"11178882", ,"50", ,"22450"
"Line(00200)","DRUGS SOLD","VV", ,"71", ,"4", ,"51", ,"53"
"Line(00300)","DRUGS SOLD","VV", , , , , ,"52", ,"1637"
"Line(00400)","DRUGS SOLD","VV", , , , , ,"53", ,"338116"
"Line(00500)","DRUGS SOLD","VV", , , , , ,"54", ,"94723"
"Line(00600)","DRUGS SOLD","VV", , , , , ,"54", ,"1065"
"Line(00700)","DRUGS SOLD","VV", , , , , ,"54", ,"1182"
"Line(00800)","DRUGS SOLD","VV", , , , , ,"54", ,"708"
"Line(00900)","DRUGS SOLD","VV", , , , , ,"54", ,"9471"
"Line(01000)","DRUGS SOLD","VV", , , , , ,"55", ,"62221"
"Line(01100)","DRUGS SOLD","VV", , , , , ,"57", ,"105803"
"Line(01200)","DRUGS SOLD","VV", , , , , ,"58", ,"143970"
"Line(01300)","DRUGS SOLD","VV", , , , , ,"59", ,"29373"
"Line(01400)","DRUGS SOLD","VV", , , , , ,"60", ,"9887"
"Line(01500)","DRUGS SOLD","VV", , , , , ,"63", ,"814997"
"Line(01600)","DRUGS SOLD","VV", , , , , ,"65", ,"274"
"Line(01700)","DRUGS SOLD","VV", , , , , ,"66", ,"1147"
"Line(01800)","DRUGS SOLD","VV", , , , , ,"69", ,"84188"
"Line(01900)","DRUGS SOLD","VV", , , , , ,"74", ,"1611"
"Line(02000)","DRUGS SOLD","VV", , , , , ,"75", ,"4804"
"Line(02100)","DRUGS SOLD","VV", , , , , ,"75", ,"166"
"Line(02200)","DRUGS SOLD","VV", , , , , ,"75", ,"15613"
"Line(02300)","DRUGS SOLD","VV", , , , , ,"50", ,"11751"
"Line(02400)","DRUGS SOLD","VV", , , , , ,"90", ,"12957"
"Line(02500)","DRUGS SOLD","VV", , , , , ,"90", ,"6718"
"Line(02600)","DRUGS SOLD","VV", , , , , ,"90", ,"46982"
"Line(02700)","DRUGS SOLD","VV", , , , , ,"90", ,"171"
"Line(02800)","DRUGS SOLD","VV", , , , , ,"90", ,"515499"
"Line(02900)","DRUGS SOLD","VV", , , , , ,"90", ,"238838"
"Line(03000)","DRUGS SOLD","VV", , , , , ,"90", ,"1688675"
"Line(03100)","DRUGS SOLD","VV", , , , , ,"90", ,"628439"
"Line(03200)","DRUGS SOLD","VV", , , , , ,"90", ,"24457"
"Line(03300)","DRUGS SOLD","VV", , , , , ,"90", ,"2492408"
"Line(03400)","DRUGS SOLD","VV", , , , , ,"90", ,"302184"
"Line(03500)","DRUGS SOLD","VV", , , , , ,"90", ,"6234"
"Line(03600)","DRUGS SOLD","VV", , , , , ,"90", ,"2697201"
"Line(03700)","DRUGS SOLD","VV", , , , , ,"90", ,"3717"
"Line(03800)","DRUGS SOLD","VV", , , , , ,"90", ,"56775"
"Line(03900)","DRUGS SOLD","VV", , , , , ,"90", ,"296110"
