"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A000000 ","-------------","-------------","-----------",""
"Line(00300)","FELLOWS OTHER EXPENSE","S", , , , , ,"90", ,"31792"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A6000T0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A6000T0)","Entity[572875] Report(A6000T0[00000])","Entity[572875] Report(A6000T0[00100])", ,"Entity[572875] Report(A6000T0[00300])","Entity[572875] Report(A6000T0[00400])", , ,"Entity[572875] Report(A6000T0[00700])","Entity[572875] Report(A6000T0[00800])"
"Line(00100)","GME CONSIST #1 SALARY","T", ,"5","1704693", , ,"21","1704693"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A6000U0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A6000U0)","Entity[572875] Report(A6000U0[00000])","Entity[572875] Report(A6000U0[00100])", ,"Entity[572875] Report(A6000U0[00300])", ,"Entity[572875] Report(A6000U0[00500])", ,"Entity[572875] Report(A6000U0[00700])", ,"Entity[572875] Report(A6000U0[00900])"
"Line(00100)","GME CONSIST #1 OTHER EXPENSE","U", ,"5", ,"639658", ,"21", ,"639601"
"Line(00200)","GME CONSIST #1 OTHER EXPENSE","U", , , , , ,"90", ,"57"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A6000V0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A6000V0)","Entity[572875] Report(A6000V0[00000])","Entity[572875] Report(A6000V0[00100])", ,"Entity[572875] Report(A6000V0[00300])","Entity[572875] Report(A6000V0[00400])", , ,"Entity[572875] Report(A6000V0[00700])","Entity[572875] Report(A6000V0[00800])"
"Line(00100)","GME CONSIST #2 SALARY","V", ,"22","32303", , ,"53","32303"
"Line(00200)","GME CONSIST #2 SALARY","V", ,"22","244517", , ,"54","434440"
"Line(00300)","GME CONSIST #2 SALARY","V", ,"22","434440", , ,"55","136564"
"Line(00400)","GME CONSIST #2 SALARY","V", ,"22","136564", , ,"60","244517"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A6000W0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A6000W0)","Entity[572875] Report(A6000W0[00000])","Entity[572875] Report(A6000W0[00100])", ,"Entity[572875] Report(A6000W0[00300])", ,"Entity[572875] Report(A6000W0[00500])", ,"Entity[572875] Report(A6000W0[00700])", ,"Entity[572875] Report(A6000W0[00900])"
"Line(00100)","GME CONSIST #2 OTHER EXPENSE","W", ,"22", ,"12120", ,"53", ,"12120"
"Line(00200)","GME CONSIST #2 OTHER EXPENSE","W", ,"22", ,"91743", ,"54", ,"163002"
"Line(00300)","GME CONSIST #2 OTHER EXPENSE","W", ,"22", ,"163002", ,"55", ,"51239"
"Line(00400)","GME CONSIST #2 OTHER EXPENSE","W", ,"22", ,"51239", ,"60", ,"91743"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A6000X0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A6000X0)","Entity[572875] Report(A6000X0[00000])","Entity[572875] Report(A6000X0[00100])", ,"Entity[572875] Report(A6000X0[00300])", ,"Entity[572875] Report(A6000X0[00500])", ,"Entity[572875] Report(A6000X0[00700])", ,"Entity[572875] Report(A6000X0[00900])"
"Line(00100)","GME CONSIST #3","X", ,"22", ,"11001", ,"53", ,"11001"
"Line(00200)","GME CONSIST #3","X", ,"22", ,"120220", ,"60", ,"120220"
"Line(00300)","GME CONSIST #3","X", ,"22", ,"56384", ,"54", ,"56384"
"Line(00400)","GME CONSIST #3","X", ,"22", ,"22080", ,"55", ,"22080"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A6000Y0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A6000Y0)","Entity[572875] Report(A6000Y0[00000])","Entity[572875] Report(A6000Y0[00100])", ,"Entity[572875] Report(A6000Y0[00300])","Entity[572875] Report(A6000Y0[00400])", , ,"Entity[572875] Report(A6000Y0[00700])","Entity[572875] Report(A6000Y0[00800])"
"Line(00100)","TEFRA TEACHING SALARY","Y", ,"22","18048615", , ,"4","62612"
"Line(00200)","TEFRA TEACHING SALARY","Y", , , , , ,"5","34336"
"Line(00300)","TEFRA TEACHING SALARY","Y", , , , , ,"5","38776"
"Line(00400)","TEFRA TEACHING SALARY","Y", , , , , ,"5","846176"
"Line(00500)","TEFRA TEACHING SALARY","Y", , , , , ,"5","1720675"
"Line(00600)","TEFRA TEACHING SALARY","Y", , , , , ,"16","2895"
"Line(00700)","TEFRA TEACHING SALARY","Y", , , , , ,"17","8646"
"Line(00800)","TEFRA TEACHING SALARY","Y", , , , , ,"18","10214"
"Line(00900)","TEFRA TEACHING SALARY","Y", , , , , ,"18","5503625"
"Line(01000)","TEFRA TEACHING SALARY","Y", , , , , ,"21","816073"
"Line(01100)","TEFRA TEACHING SALARY","Y", , , , , ,"30","477750"
"Line(01200)","TEFRA TEACHING SALARY","Y", , , , , ,"35","11808"
"Line(01300)","TEFRA TEACHING SALARY","Y", , , , , ,"50","153424"
"Line(01400)","TEFRA TEACHING SALARY","Y", , , , , ,"52","207615"
"Line(01500)","TEFRA TEACHING SALARY","Y", , , , , ,"53","20289"
"Line(01600)","TEFRA TEACHING SALARY","Y", , , , , ,"59","32708"
"Line(01700)","TEFRA TEACHING SALARY","Y", , , , , ,"60","119207"
"Line(01800)","TEFRA TEACHING SALARY","Y", , , , , ,"70","50671"
"Line(01900)","TEFRA TEACHING SALARY","Y", , , , , ,"74","65534"
"Line(02000)","TEFRA TEACHING SALARY","Y", , , , , ,"76","226201"
"Line(02100)","TEFRA TEACHING SALARY","Y", , , , , ,"77","3690"
"Line(02200)","TEFRA TEACHING SALARY","Y", , , , , ,"90","7243910"
"Line(02300)","TEFRA TEACHING SALARY","Y", , , , , ,"91","38948"
"Line(02400)","TEFRA TEACHING SALARY","Y", , , , , ,"94","9965"
"Line(02500)","TEFRA TEACHING SALARY","Y", , , , , ,"105","103941"
"Line(02600)","TEFRA TEACHING SALARY","Y", , , , , ,"106","17117"
"Line(02700)","TEFRA TEACHING SALARY","Y", , , , , ,"107","37545"
"Line(02800)","TEFRA TEACHING SALARY","Y", , , , , ,"108","10558"
"Line(02900)","TEFRA TEACHING SALARY","Y", , , , , ,"109","4899"
"Line(03000)","TEFRA TEACHING SALARY","Y", , , , , ,"190","71339"
"Line(03100)","TEFRA TEACHING SALARY","Y", , , , , ,"191","97468"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A6000Z0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A6000Z0)","Entity[572875] Report(A6000Z0[00000])","Entity[572875] Report(A6000Z0[00100])", ,"Entity[572875] Report(A6000Z0[00300])", ,"Entity[572875] Report(A6000Z0[00500])", ,"Entity[572875] Report(A6000Z0[00700])", ,"Entity[572875] Report(A6000Z0[00900])"
"Line(00100)","TEFRA TEACHING OTHER EXPENSE","Z", ,"22", ,"8083976", ,"4", ,"28044"
"Line(00200)","TEFRA TEACHING OTHER EXPENSE","Z", , , , , ,"5", ,"15379"
"Line(00300)","TEFRA TEACHING OTHER EXPENSE","Z", , , , , ,"5", ,"17368"
"Line(00400)","TEFRA TEACHING OTHER EXPENSE","Z", , , , , ,"5", ,"379002"
"Line(00500)","TEFRA TEACHING OTHER EXPENSE","Z", , , , , ,"5", ,"770690"
"Line(00600)","TEFRA TEACHING OTHER EXPENSE","Z", , , , , ,"16", ,"1297"
"Line(00700)","TEFRA TEACHING OTHER EXPENSE","Z", , , , , ,"17", ,"3873"
"Line(00800)","TEFRA TEACHING OTHER EXPENSE","Z", , , , , ,"18", ,"4575"
"Line(00900)","TEFRA TEACHING OTHER EXPENSE","Z", , , , , ,"18", ,"2465074"
"Line(01000)","TEFRA TEACHING OTHER EXPENSE","Z", , , , , ,"21", ,"365519"
"Line(01100)","TEFRA TEACHING OTHER EXPENSE","Z", , , , , ,"30", ,"213984"
"Line(01200)","TEFRA TEACHING OTHER EXPENSE","Z", , , , , ,"35", ,"5289"
"Line(01300)","TEFRA TEACHING OTHER EXPENSE","Z", , , , , ,"50", ,"68719"
"Line(01400)","TEFRA TEACHING OTHER EXPENSE","Z", , , , , ,"52", ,"92991"
"Line(01500)","TEFRA TEACHING OTHER EXPENSE","Z", , , , , ,"53", ,"9087"
"Line(01600)","TEFRA TEACHING OTHER EXPENSE","Z", , , , , ,"59", ,"14650"
"Line(01700)","TEFRA TEACHING OTHER EXPENSE","Z", , , , , ,"60", ,"53393"
"Line(01800)","TEFRA TEACHING OTHER EXPENSE","Z", , , , , ,"70", ,"22696"
"Line(01900)","TEFRA TEACHING OTHER EXPENSE","Z", , , , , ,"74", ,"29353"
"Line(02000)","TEFRA TEACHING OTHER EXPENSE","Z", , , , , ,"76", ,"101315"
"Line(02100)","TEFRA TEACHING OTHER EXPENSE","Z", , , , , ,"77", ,"1653"
"Line(02200)","TEFRA TEACHING OTHER EXPENSE","Z", , , , , ,"90", ,"3244547"
"Line(02300)","TEFRA TEACHING OTHER EXPENSE","Z", , , , , ,"91", ,"17445"
"Line(02400)","TEFRA TEACHING OTHER EXPENSE","Z", , , , , ,"94", ,"4463"
"Line(02500)","TEFRA TEACHING OTHER EXPENSE","Z", , , , , ,"105", ,"46555"
"Line(02600)","TEFRA TEACHING OTHER EXPENSE","Z", , , , , ,"106", ,"7667"
"Line(02700)","TEFRA TEACHING OTHER EXPENSE","Z", , , , , ,"107", ,"16816"
"Line(02800)","TEFRA TEACHING OTHER EXPENSE","Z", , , , , ,"108", ,"4729"
"Line(02900)","TEFRA TEACHING OTHER EXPENSE","Z", , , , , ,"109", ,"2194"
"Line(03000)","TEFRA TEACHING OTHER EXPENSE","Z", , , , , ,"190", ,"31953"
"Line(03100)","TEFRA TEACHING OTHER EXPENSE","Z", , , , , ,"191", ,"43656"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600AA0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600AA0)","Entity[572875] Report(A600AA0[00000])","Entity[572875] Report(A600AA0[00100])", ,"Entity[572875] Report(A600AA0[00300])","Entity[572875] Report(A600AA0[00400])", , ,"Entity[572875] Report(A600AA0[00700])","Entity[572875] Report(A600AA0[00800])"
"Line(00100)","TEFRA TIME SALARY","AA", ,"4","28636", , ,"5","123018"
"Line(00200)","TEFRA TIME SALARY","AA", ,"5","11040", , ,"14","67452"
"Line(00300)","TEFRA TIME SALARY","AA", ,"5","12468", , ,"21","23448517"
"Line(00400)","TEFRA TIME SALARY","AA", ,"5","765716", , ,"30","173097"
"Line(00500)","TEFRA TIME SALARY","AA", ,"16","4984", , ,"50","613153"
"Line(00600)","TEFRA TIME SALARY","AA", ,"17","2661", , ,"53","1700058"
"Line(00700)","TEFRA TIME SALARY","AA", ,"18","3694", , ,"54","128135"
"Line(00800)","TEFRA TIME SALARY","AA", ,"18","30111982", , ,"55","332241"
"Line(00900)","TEFRA TIME SALARY","AA", ,"35","4270", , ,"58","136970"
"Line(01000)","TEFRA TIME SALARY","AA", ,"52","236733", , ,"60","2018622"
"Line(01100)","TEFRA TIME SALARY","AA", ,"59","177092", , ,"63","86004"
"Line(01200)","TEFRA TIME SALARY","AA", ,"70","76827", , ,"69","166575"
"Line(01300)","TEFRA TIME SALARY","AA", ,"74","19473", , ,"77","22402"
"Line(01400)","TEFRA TIME SALARY","AA", ,"76","159933", , ,"191","23761"
"Line(01500)","TEFRA TIME SALARY","AA", ,"90","7176417", , ,"192","9818053"
"Line(01600)","TEFRA TIME SALARY","AA", ,"91","55611"
"Line(01700)","TEFRA TIME SALARY","AA", ,"94","3204"
"Line(01800)","TEFRA TIME SALARY","AA", ,"190","7317"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600AB0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600AB0)","Entity[572875] Report(A600AB0[00000])","Entity[572875] Report(A600AB0[00100])", ,"Entity[572875] Report(A600AB0[00300])", ,"Entity[572875] Report(A600AB0[00500])", ,"Entity[572875] Report(A600AB0[00700])", ,"Entity[572875] Report(A600AB0[00900])"
"Line(00100)","TEFRA TIME OTHER EXPENSE","AB", ,"4", ,"12826", ,"5", ,"55100"
"Line(00200)","TEFRA TIME OTHER EXPENSE","AB", ,"5", ,"4945", ,"14", ,"30212"
"Line(00300)","TEFRA TIME OTHER EXPENSE","AB", ,"5", ,"5584", ,"21", ,"10502591"
"Line(00400)","TEFRA TIME OTHER EXPENSE","AB", ,"5", ,"342964", ,"30", ,"77530"
"Line(00500)","TEFRA TIME OTHER EXPENSE","AB", ,"16", ,"2232", ,"50", ,"274631"
"Line(00600)","TEFRA TIME OTHER EXPENSE","AB", ,"17", ,"1192", ,"53", ,"761456"
"Line(00700)","TEFRA TIME OTHER EXPENSE","AB", ,"18", ,"1655", ,"54", ,"57392"
"Line(00800)","TEFRA TIME OTHER EXPENSE","AB", ,"18", ,"13487158", ,"55", ,"148811"
"Line(00900)","TEFRA TIME OTHER EXPENSE","AB", ,"35", ,"1913", ,"58", ,"61349"
"Line(01000)","TEFRA TIME OTHER EXPENSE","AB", ,"52", ,"106033", ,"60", ,"904141"
"Line(01100)","TEFRA TIME OTHER EXPENSE","AB", ,"59", ,"79320", ,"63", ,"38521"
"Line(01200)","TEFRA TIME OTHER EXPENSE","AB", ,"70", ,"34411", ,"69", ,"74609"
"Line(01300)","TEFRA TIME OTHER EXPENSE","AB", ,"74", ,"8722", ,"77", ,"10034"
"Line(01400)","TEFRA TIME OTHER EXPENSE","AB", ,"76", ,"71634", ,"191", ,"10643"
"Line(01500)","TEFRA TIME OTHER EXPENSE","AB", ,"90", ,"3214317", ,"192", ,"4397506"
"Line(01600)","TEFRA TIME OTHER EXPENSE","AB", ,"91", ,"24908"
"Line(01700)","TEFRA TIME OTHER EXPENSE","AB", ,"94", ,"1435"
"Line(01800)","TEFRA TIME OTHER EXPENSE","AB", ,"190", ,"3277"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600AC0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600AC0)","Entity[572875] Report(A600AC0[00000])","Entity[572875] Report(A600AC0[00100])", ,"Entity[572875] Report(A600AC0[00300])","Entity[572875] Report(A600AC0[00400])", , ,"Entity[572875] Report(A600AC0[00700])","Entity[572875] Report(A600AC0[00800])"
"Line(00100)","MED STAFF ADMIN SALARY","AC", ,"18","1350419", , ,"21","1350419"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600AD0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600AD0)","Entity[572875] Report(A600AD0[00000])","Entity[572875] Report(A600AD0[00100])", ,"Entity[572875] Report(A600AD0[00300])", ,"Entity[572875] Report(A600AD0[00500])", ,"Entity[572875] Report(A600AD0[00700])", ,"Entity[572875] Report(A600AD0[00900])"
"Line(00100)","MED STAFF ADMIN OTHER EXPENSE","AD", ,"18", ,"604853", ,"21", ,"604853"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600AE0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600AE0)","Entity[572875] Report(A600AE0[00000])","Entity[572875] Report(A600AE0[00100])", ,"Entity[572875] Report(A600AE0[00300])","Entity[572875] Report(A600AE0[00400])", , ,"Entity[572875] Report(A600AE0[00700])","Entity[572875] Report(A600AE0[00800])"
"Line(00100)","DIETARY INTERNS SALARY","AE", ,"23","236583", , ,"10","143888"
"Line(00200)","DIETARY INTERNS SALARY","AE", , , , , ,"90","32704"
"Line(00300)","DIETARY INTERNS SALARY","AE", , , , , ,"191","59991"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600AF0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600AF0)","Entity[572875] Report(A600AF0[00000])","Entity[572875] Report(A600AF0[00100])", ,"Entity[572875] Report(A600AF0[00300])","Entity[572875] Report(A600AF0[00400])", , ,"Entity[572875] Report(A600AF0[00700])","Entity[572875] Report(A600AF0[00800])"
"Line(00100)","PSYCHOLOGY INTERNS SALARY","AF", ,"23","275000", , ,"76","50000"
"Line(00200)","PSYCHOLOGY INTERNS SALARY","AF", , , , , ,"90","225000"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600AG0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600AG0)","Entity[572875] Report(A600AG0[00000])","Entity[572875] Report(A600AG0[00100])", ,"Entity[572875] Report(A600AG0[00300])", ,"Entity[572875] Report(A600AG0[00500])", ,"Entity[572875] Report(A600AG0[00700])", ,"Entity[572875] Report(A600AG0[00900])"
"Line(00100)","PSYCHOLOGY INTERNS OTHER EXPENSE","AG", ,"23", ,"102542", ,"76", ,"18644"
"Line(00200)","PSYCHOLOGY INTERNS OTHER EXPENSE","AG", , , , , ,"90", ,"83898"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600AH0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600AH0)","Entity[572875] Report(A600AH0[00000])","Entity[572875] Report(A600AH0[00100])", ,"Entity[572875] Report(A600AH0[00300])","Entity[572875] Report(A600AH0[00400])", , ,"Entity[572875] Report(A600AH0[00700])","Entity[572875] Report(A600AH0[00800])"
"Line(00100)","ADMINISTRATIVE FELLOWS SALARY","AH", ,"23","272410", , ,"5","272410"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600AI0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600AI0)","Entity[572875] Report(A600AI0[00000])","Entity[572875] Report(A600AI0[00100])", ,"Entity[572875] Report(A600AI0[00300])", ,"Entity[572875] Report(A600AI0[00500])", ,"Entity[572875] Report(A600AI0[00700])", ,"Entity[572875] Report(A600AI0[00900])"
"Line(00100)","ADMINISTRATIVE FELLOWS OTHER EXPENSE","AI", ,"23", ,"102208", ,"5", ,"102208"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600AJ0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600AJ0)","Entity[572875] Report(A600AJ0[00000])","Entity[572875] Report(A600AJ0[00100])", ,"Entity[572875] Report(A600AJ0[00300])","Entity[572875] Report(A600AJ0[00400])", , ,"Entity[572875] Report(A600AJ0[00700])","Entity[572875] Report(A600AJ0[00800])"
"Line(00100)","RESIDENT SALARY","AJ", ,"21","32398127", , ,"21","32398127"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600AK0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600AK0)","Entity[572875] Report(A600AK0[00000])","Entity[572875] Report(A600AK0[00100])", ,"Entity[572875] Report(A600AK0[00300])", ,"Entity[572875] Report(A600AK0[00500])", ,"Entity[572875] Report(A600AK0[00700])", ,"Entity[572875] Report(A600AK0[00900])"
"Line(00100)","RESIDENT OTHER EXPENSE","AK", ,"21", ,"7438610", ,"21", ,"7438610"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600AL0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600AL0)","Entity[572875] Report(A600AL0[00000])","Entity[572875] Report(A600AL0[00100])", ,"Entity[572875] Report(A600AL0[00300])","Entity[572875] Report(A600AL0[00400])", , ,"Entity[572875] Report(A600AL0[00700])","Entity[572875] Report(A600AL0[00800])"
"Line(00100)","PARAMEDICAL PHARMACY SALARY","AL", ,"23","177665", , ,"15","177665"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600AM0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600AM0)","Entity[572875] Report(A600AM0[00000])","Entity[572875] Report(A600AM0[00100])", ,"Entity[572875] Report(A600AM0[00300])", ,"Entity[572875] Report(A600AM0[00500])", ,"Entity[572875] Report(A600AM0[00700])", ,"Entity[572875] Report(A600AM0[00900])"
"Line(00100)","PARAMEDICAL PHARMACY OTHER EXPENSE","AM", ,"23", ,"62658", ,"15", ,"62658"
"----------------","----------------","----------------","----------------","----------------","----------------"
