"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 562588"," Report A000000 ","-------------","-------------","-----------",""
"Entity[562588] Report(A6000G0)","Entity[562588] Report(A6000G0[00000])","Entity[562588] Report(A6000G0[00100])", ,"Entity[562588] Report(A6000G0[00300])", ,"Entity[562588] Report(A6000G0[00500])", ,"Entity[562588] Report(A6000G0[00700])", ,"Entity[562588] Report(A6000G0[00900])"
"Line(00100)","TELEPHONE EXPENSE","G", ,"7", ,"342717", ,"4", ,"27"
"Line(00200)","TELEPHONE EXPENSE","G", , , , , ,"5", ,"54672"
"Line(00300)","TELEPHONE EXPENSE","G", , , , , ,"9", ,"2646"
"Line(00400)","TELEPHONE EXPENSE","G", , , , , ,"10", ,"241"
"Line(00500)","TELEPHONE EXPENSE","G", , , , , ,"10", ,"104"
"Line(00600)","TELEPHONE EXPENSE","G", , , , , ,"13", ,"10815"
"Line(00700)","TELEPHONE EXPENSE","G", , , , , ,"13", ,"1599"
"Line(00800)","TELEPHONE EXPENSE","G", , , , , ,"15", ,"715"
"Line(00900)","TELEPHONE EXPENSE","G", , , , , ,"15", ,"11"
"Line(01000)","TELEPHONE EXPENSE","G", , , , , ,"17", ,"1256"
"Line(01100)","TELEPHONE EXPENSE","G", , , , , ,"21", ,"28"
"Line(01200)","TELEPHONE EXPENSE","G", , , , , ,"22", ,"817"
"Line(01300)","TELEPHONE EXPENSE","G", , , , , ,"31", ,"95"
"Line(01400)","TELEPHONE EXPENSE","G", , , , , ,"50", ,"1232"
"Line(01500)","TELEPHONE EXPENSE","G", , , , , ,"52", ,"558"
"Line(01600)","TELEPHONE EXPENSE","G", , , , , ,"53", ,"743"
"Line(01700)","TELEPHONE EXPENSE","G", , , , , ,"54", ,"781"
"Line(01800)","TELEPHONE EXPENSE","G", , , , , ,"55", ,"127"
"Line(01900)","TELEPHONE EXPENSE","G", , , , , ,"59", ,"3"
"Line(02000)","TELEPHONE EXPENSE","G", , , , , ,"60", ,"18313"
"Line(02100)","TELEPHONE EXPENSE","G", , , , , ,"60", ,"13699"
"Line(02200)","TELEPHONE EXPENSE","G", , , , , ,"63", ,"2524"
"Line(02300)","TELEPHONE EXPENSE","G", , , , , ,"70", ,"1843"
"Line(02400)","TELEPHONE EXPENSE","G", , , , , ,"74", ,"1300"
"Line(02500)","TELEPHONE EXPENSE","G", , , , , ,"90", ,"51142"
"Line(02600)","TELEPHONE EXPENSE","G", , , , , ,"90", ,"1098"
"Line(02700)","TELEPHONE EXPENSE","G", , , , , ,"90", ,"76"
"Line(02800)","TELEPHONE EXPENSE","G", , , , , ,"90", ,"109"
"Line(02900)","TELEPHONE EXPENSE","G", , , , , ,"90", ,"723"
"Line(03000)","TELEPHONE EXPENSE","G", , , , , ,"90", ,"114"
"Line(03100)","TELEPHONE EXPENSE","G", , , , , ,"90", ,"3475"
"Line(03200)","TELEPHONE EXPENSE","G", , , , , ,"90", ,"3161"
"Line(03300)","TELEPHONE EXPENSE","G", , , , , ,"90", ,"8903"
"Line(03400)","TELEPHONE EXPENSE","G", , , , , ,"90", ,"8463"
"Line(03500)","TELEPHONE EXPENSE","G", , , , , ,"90", ,"4305"
"Line(03600)","TELEPHONE EXPENSE","G", , , , , ,"91", ,"1118"
"Line(03700)","TELEPHONE EXPENSE","G", , , , , ,"101", ,"58463"
"Line(03800)","TELEPHONE EXPENSE","G", , , , , ,"101", ,"21792"
"Line(03900)","TELEPHONE EXPENSE","G", , , , , ,"105", ,"1986"
"Line(04000)","TELEPHONE EXPENSE","G", , , , , ,"106", ,"2052"
"Line(04100)","TELEPHONE EXPENSE","G", , , , , ,"116", ,"33563"
"Line(04200)","TELEPHONE EXPENSE","G", , , , , ,"116", ,"23991"
"Line(04300)","TELEPHONE EXPENSE","G", , , , , ,"191", ,"2236"
"Line(04400)","TELEPHONE EXPENSE","G", , , , , ,"191", ,"717"
"Line(04500)","TELEPHONE EXPENSE","G", , , , , ,"191", ,"72"
"Line(04600)","TELEPHONE EXPENSE","G", , , , , ,"194", ,"981"
"Line(04700)","TELEPHONE EXPENSE","G", , , , , ,"194", ,"28"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 562588"," Report A6000H0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[562588] Report(A6000H0)","Entity[562588] Report(A6000H0[00000])","Entity[562588] Report(A6000H0[00100])", ,"Entity[562588] Report(A6000H0[00300])", ,"Entity[562588] Report(A6000H0[00500])", ,"Entity[562588] Report(A6000H0[00700])", ,"Entity[562588] Report(A6000H0[00900])"
"Line(00100)","REFERRAL LAB","H", ,"194", ,"738761", ,"60", ,"738761"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 562588"," Report A6000I0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[562588] Report(A6000I0)","Entity[562588] Report(A6000I0[00000])","Entity[562588] Report(A6000I0[00100])", ,"Entity[562588] Report(A6000I0[00300])", ,"Entity[562588] Report(A6000I0[00500])", ,"Entity[562588] Report(A6000I0[00700])", ,"Entity[562588] Report(A6000I0[00900])"
"Line(00100)","MEDICAL SUPPLIES","I", ,"8", ,"2210", ,"5", ,"622206"
"Line(00200)","MEDICAL SUPPLIES","I", ,"71", ,"40444474", ,"7", ,"19786"
"Line(00300)","MEDICAL SUPPLIES","I", ,"71", ,"2112521", ,"8", ,"1516"
"Line(00400)","MEDICAL SUPPLIES","I", ,"90", ,"818", ,"9", ,"38455"
"Line(00500)","MEDICAL SUPPLIES","I", , , , , ,"9", ,"17237"
"Line(00600)","MEDICAL SUPPLIES","I", , , , , ,"10", ,"10062"
"Line(00700)","MEDICAL SUPPLIES","I", , , , , ,"10", ,"3502"
"Line(00800)","MEDICAL SUPPLIES","I", , , , , ,"13", ,"5724"
"Line(00900)","MEDICAL SUPPLIES","I", , , , , ,"14", ,"721199"
"Line(01000)","MEDICAL SUPPLIES","I", , , , , ,"14", ,"27479"
"Line(01100)","MEDICAL SUPPLIES","I", , , , , ,"15", ,"143003"
"Line(01200)","MEDICAL SUPPLIES","I", , , , , ,"15", ,"684321"
"Line(01300)","MEDICAL SUPPLIES","I", , , , , ,"18", ,"63320"
"Line(01400)","MEDICAL SUPPLIES","I", , , , , ,"21", ,"6225"
"Line(01500)","MEDICAL SUPPLIES","I", , , , , ,"22", ,"11040"
"Line(01600)","MEDICAL SUPPLIES","I", , , , , ,"23", ,"4509"
"Line(01700)","MEDICAL SUPPLIES","I", , , , , ,"30", ,"2082825"
"Line(01800)","MEDICAL SUPPLIES","I", , , , , ,"31", ,"1370319"
"Line(01900)","MEDICAL SUPPLIES","I", , , , , ,"31", ,"419442"
"Line(02000)","MEDICAL SUPPLIES","I", , , , , ,"31", ,"189312"
"Line(02100)","MEDICAL SUPPLIES","I", , , , , ,"40", ,"152984"
"Line(02200)","MEDICAL SUPPLIES","I", , , , , ,"43", ,"1875"
"Line(02300)","MEDICAL SUPPLIES","I", , , , , ,"44", ,"179130"
"Line(02400)","MEDICAL SUPPLIES","I", , , , , ,"50", ,"6936030"
"Line(02500)","MEDICAL SUPPLIES","I", , , , , ,"50", ,"260417"
"Line(02600)","MEDICAL SUPPLIES","I", , , , , ,"52", ,"293079"
"Line(02700)","MEDICAL SUPPLIES","I", , , , , ,"53", ,"1593344"
"Line(02800)","MEDICAL SUPPLIES","I", , , , , ,"53", ,"213340"
"Line(02900)","MEDICAL SUPPLIES","I", , , , , ,"54", ,"4058607"
"Line(03000)","MEDICAL SUPPLIES","I", , , , , ,"54", ,"42931"
"Line(03100)","MEDICAL SUPPLIES","I", , , , , ,"55", ,"72236"
"Line(03200)","MEDICAL SUPPLIES","I", , , , , ,"56", ,"7309"
"Line(03300)","MEDICAL SUPPLIES","I", , , , , ,"57", ,"288049"
"Line(03400)","MEDICAL SUPPLIES","I", , , , , ,"57", ,"2645"
"Line(03500)","MEDICAL SUPPLIES","I", , , , , ,"58", ,"357861"
"Line(03600)","MEDICAL SUPPLIES","I", , , , , ,"58", ,"35168"
"Line(03700)","MEDICAL SUPPLIES","I", , , , , ,"59", ,"1775620"
"Line(03800)","MEDICAL SUPPLIES","I", , , , , ,"60", ,"1904701"
"Line(03900)","MEDICAL SUPPLIES","I", , , , , ,"60", ,"2778501"
"Line(04000)","MEDICAL SUPPLIES","I", , , , , ,"60", ,"164677"
"Line(04100)","MEDICAL SUPPLIES","I", , , , , ,"60", ,"169062"
"Line(04200)","MEDICAL SUPPLIES","I", , , , , ,"63", ,"2342165"
"Line(04300)","MEDICAL SUPPLIES","I", , , , , ,"64", ,"143731"
"Line(04400)","MEDICAL SUPPLIES","I", , , , , ,"65", ,"936350"
"Line(04500)","MEDICAL SUPPLIES","I", , , , , ,"65", ,"18118"
"Line(04600)","MEDICAL SUPPLIES","I", , , , , ,"65", ,"113418"
"Line(04700)","MEDICAL SUPPLIES","I", , , , , ,"66", ,"1144916"
"Line(04800)","MEDICAL SUPPLIES","I", , , , , ,"66", ,"1172"
"Line(04900)","MEDICAL SUPPLIES","I", , , , , ,"67", ,"21873"
"Line(05000)","MEDICAL SUPPLIES","I", , , , , ,"68", ,"7284"
"Line(05100)","MEDICAL SUPPLIES","I", , , , , ,"68", ,"459415"
"Line(05200)","MEDICAL SUPPLIES","I", , , , , ,"68", ,"90"
"Line(05300)","MEDICAL SUPPLIES","I", , , , , ,"69", ,"43417"
"Line(05400)","MEDICAL SUPPLIES","I", , , , , ,"70", ,"73363"
"Line(05500)","MEDICAL SUPPLIES","I", , , , , ,"74", ,"1228493"
"Line(05600)","MEDICAL SUPPLIES","I", , , , , ,"90", ,"4669491"
"Line(05700)","MEDICAL SUPPLIES","I", , , , , ,"90", ,"43071"
"Line(05800)","MEDICAL SUPPLIES","I", , , , , ,"90", ,"35966"
"Line(05900)","MEDICAL SUPPLIES","I", , , , , ,"90", ,"109861"
"Line(06000)","MEDICAL SUPPLIES","I", , , , , ,"90", ,"29279"
"Line(06100)","MEDICAL SUPPLIES","I", , , , , ,"90", ,"12312"
"Line(06200)","MEDICAL SUPPLIES","I", , , , , ,"90", ,"49006"
"Line(06300)","MEDICAL SUPPLIES","I", , , , , ,"90", ,"4019"
"Line(06400)","MEDICAL SUPPLIES","I", , , , , ,"90", ,"14856"
"Line(06500)","MEDICAL SUPPLIES","I", , , , , ,"90", ,"127527"
"Line(06600)","MEDICAL SUPPLIES","I", , , , , ,"90", ,"15085"
"Line(06700)","MEDICAL SUPPLIES","I", , , , , ,"90", ,"2684"
"Line(06800)","MEDICAL SUPPLIES","I", , , , , ,"90", ,"3628"
"Line(06900)","MEDICAL SUPPLIES","I", , , , , ,"90", ,"403693"
"Line(07000)","MEDICAL SUPPLIES","I", , , , , ,"90", ,"8776"
"Line(07100)","MEDICAL SUPPLIES","I", , , , , ,"90", ,"4493"
"Line(07200)","MEDICAL SUPPLIES","I", , , , , ,"90", ,"352180"
"Line(07300)","MEDICAL SUPPLIES","I", , , , , ,"90", ,"27973"
"Line(07400)","MEDICAL SUPPLIES","I", , , , , ,"90", ,"81083"
"Line(07500)","MEDICAL SUPPLIES","I", , , , , ,"91", ,"730170"
"Line(07600)","MEDICAL SUPPLIES","I", , , , , ,"91", ,"258094"
"Line(07700)","MEDICAL SUPPLIES","I", , , , , ,"94", ,"218449"
"Line(07800)","MEDICAL SUPPLIES","I", , , , , ,"101", ,"163849"
"Line(07900)","MEDICAL SUPPLIES","I", , , , , ,"101", ,"47182"
"Line(08000)","MEDICAL SUPPLIES","I", , , , , ,"105", ,"17464"
"Line(08100)","MEDICAL SUPPLIES","I", , , , , ,"106", ,"10"
"Line(08200)","MEDICAL SUPPLIES","I", , , , , ,"116", ,"119198"
"Line(08300)","MEDICAL SUPPLIES","I", , , , , ,"116", ,"35305"
"Line(08400)","MEDICAL SUPPLIES","I", , , , , ,"190", ,"6800"
"Line(08500)","MEDICAL SUPPLIES","I", , , , , ,"191", ,"680210"
"Line(08600)","MEDICAL SUPPLIES","I", , , , , ,"191", ,"664"
"Line(08700)","MEDICAL SUPPLIES","I", , , , , ,"191", ,"596"
"Line(08800)","MEDICAL SUPPLIES","I", , , , , ,"194", ,"22982"
"Line(08900)","MEDICAL SUPPLIES","I", , , , , ,"194", ,"1214"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 562588"," Report A6000J0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[562588] Report(A6000J0)","Entity[562588] Report(A6000J0[00000])","Entity[562588] Report(A6000J0[00100])", ,"Entity[562588] Report(A6000J0[00300])", ,"Entity[562588] Report(A6000J0[00500])", ,"Entity[562588] Report(A6000J0[00700])", ,"Entity[562588] Report(A6000J0[00900])"
"Line(00100)","IMPLANTABLE DEVICES","J", ,"72", ,"24585466", ,"5", ,"17474"
"Line(00200)","IMPLANTABLE DEVICES","J", ,"72", ,"882259", ,"14", ,"371418"
"Line(00300)","IMPLANTABLE DEVICES","J", , , , , ,"30", ,"11658"
"Line(00400)","IMPLANTABLE DEVICES","J", , , , , ,"31", ,"6920"
"Line(00500)","IMPLANTABLE DEVICES","J", , , , , ,"40", ,"2353"
"Line(00600)","IMPLANTABLE DEVICES","J", , , , , ,"50", ,"2415538"
"Line(00700)","IMPLANTABLE DEVICES","J", , , , , ,"50", ,"79"
"Line(00800)","IMPLANTABLE DEVICES","J", , , , , ,"53", ,"44282"
"Line(00900)","IMPLANTABLE DEVICES","J", , , , , ,"53", ,"239"
"Line(01000)","IMPLANTABLE DEVICES","J", , , , , ,"54", ,"1273495"
"Line(01100)","IMPLANTABLE DEVICES","J", , , , , ,"54", ,"16044"
"Line(01200)","IMPLANTABLE DEVICES","J", , , , , ,"55", ,"770877"
"Line(01300)","IMPLANTABLE DEVICES","J", , , , , ,"57", ,"43"
"Line(01400)","IMPLANTABLE DEVICES","J", , , , , ,"57", ,"82"
"Line(01500)","IMPLANTABLE DEVICES","J", , , , , ,"58", ,"270"
"Line(01600)","IMPLANTABLE DEVICES","J", , , , , ,"59", ,"484769"
"Line(01700)","IMPLANTABLE DEVICES","J", , , , , ,"64", ,"43"
"Line(01800)","IMPLANTABLE DEVICES","J", , , , , ,"65", ,"36443"
"Line(01900)","IMPLANTABLE DEVICES","J", , , , , ,"65", ,"1705"
"Line(02000)","IMPLANTABLE DEVICES","J", , , , , ,"68", ,"77701"
"Line(02100)","IMPLANTABLE DEVICES","J", , , , , ,"71", ,"16370836"
"Line(02200)","IMPLANTABLE DEVICES","J", , , , , ,"71", ,"863243"
"Line(02300)","IMPLANTABLE DEVICES","J", , , , , ,"90", ,"2670005"
"Line(02400)","IMPLANTABLE DEVICES","J", , , , , ,"90", ,"33"
"Line(02500)","IMPLANTABLE DEVICES","J", , , , , ,"90", ,"1810"
"Line(02600)","IMPLANTABLE DEVICES","J", , , , , ,"90", ,"14158"
"Line(02700)","IMPLANTABLE DEVICES","J", , , , , ,"90", ,"659"
"Line(02800)","IMPLANTABLE DEVICES","J", , , , , ,"91", ,"15342"
"Line(02900)","IMPLANTABLE DEVICES","J", , , , , ,"91", ,"206"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 562588"," Report A6000K0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[562588] Report(A6000K0)","Entity[562588] Report(A6000K0[00000])","Entity[562588] Report(A6000K0[00100])", ,"Entity[562588] Report(A6000K0[00300])", ,"Entity[562588] Report(A6000K0[00500])", ,"Entity[562588] Report(A6000K0[00700])", ,"Entity[562588] Report(A6000K0[00900])"
"Line(00100)","DRUGS CHARGED TO PATIENTS","K", ,"73", ,"58458645", ,"5", ,"1652842"
"Line(00200)","DRUGS CHARGED TO PATIENTS","K", ,"73", ,"3300876", ,"14", ,"19992"
"Line(00300)","DRUGS CHARGED TO PATIENTS","K", ,"73", ,"6053132", ,"15", ,"21960269"
"Line(00400)","DRUGS CHARGED TO PATIENTS","K", ,"191", ,"281", ,"15", ,"3053768"
"Line(00500)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"15", ,"6053131"
"Line(00600)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"30", ,"95"
"Line(00700)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"31", ,"379"
"Line(00800)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"40", ,"104"
"Line(00900)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"50", ,"322506"
"Line(01000)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"50", ,"1515"
"Line(01100)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"53", ,"592349"
"Line(01200)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"53", ,"2835"
"Line(01300)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"54", ,"448251"
"Line(01400)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"54", ,"134"
"Line(01500)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"55", ,"4673"
"Line(01600)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"56", ,"1353966"
"Line(01700)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"56", ,"21902"
"Line(01800)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"57", ,"1568"
"Line(01900)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"58", ,"1887"
"Line(02000)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"59", ,"540633"
"Line(02100)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"60", ,"2270"
"Line(02200)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"60", ,"14479"
"Line(02300)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"60", ,"1043"
"Line(02400)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"63", ,"154688"
"Line(02500)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"64", ,"11392356"
"Line(02600)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"65", ,"22648"
"Line(02700)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"65", ,"8085"
"Line(02800)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"66", ,"30"
"Line(02900)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"67", ,"5"
"Line(03000)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"70", ,"342791"
"Line(03100)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"71", ,"2207"
"Line(03200)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"74", ,"1499456"
"Line(03300)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"90", ,"8144055"
"Line(03400)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"90", ,"769136"
"Line(03500)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"90", ,"83219"
"Line(03600)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"90", ,"242079"
"Line(03700)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"90", ,"478380"
"Line(03800)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"90", ,"77940"
"Line(03900)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"90", ,"4178386"
"Line(04000)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"90", ,"91394"
"Line(04100)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"90", ,"226979"
"Line(04200)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"90", ,"52208"
"Line(04300)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"90", ,"49553"
"Line(04400)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"90", ,"381421"
"Line(04500)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"90", ,"10496"
"Line(04600)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"90", ,"62933"
"Line(04700)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"90", ,"1267594"
"Line(04800)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"90", ,"85711"
"Line(04900)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"90", ,"43602"
"Line(05000)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"90", ,"930112"
"Line(05100)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"90", ,"202993"
"Line(05200)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"90", ,"220722"
"Line(05300)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"91", ,"11693"
"Line(05400)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"94", ,"146559"
"Line(05500)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"105", ,"2334"
"Line(05600)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"106", ,"4854"
"Line(05700)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"112", ,"1647"
"Line(05800)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"116", ,"404077"
"Line(05900)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"116", ,"155062"
"Line(06000)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"191", ,"14923"
"Line(06100)","DRUGS CHARGED TO PATIENTS","K", , , , , ,"194", ,"15"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 562588"," Report A6000L0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[562588] Report(A6000L0)","Entity[562588] Report(A6000L0[00000])","Entity[562588] Report(A6000L0[00100])", ,"Entity[562588] Report(A6000L0[00300])", ,"Entity[562588] Report(A6000L0[00500])", ,"Entity[562588] Report(A6000L0[00700])", ,"Entity[562588] Report(A6000L0[00900])"
"Line(00100)","ANESTHESIA EXPENSE","L", ,"53", ,"1759253", ,"5", ,"180"
"Line(00200)","ANESTHESIA EXPENSE","L", ,"53", ,"101573", ,"7", ,"8265"
"Line(00300)","ANESTHESIA EXPENSE","L", , , , , ,"10", ,"410"
"Line(00400)","ANESTHESIA EXPENSE","L", , , , , ,"15", ,"56"
"Line(00500)","ANESTHESIA EXPENSE","L", , , , , ,"31", ,"256"
"Line(00600)","ANESTHESIA EXPENSE","L", , , , , ,"50", ,"21153"
"Line(00700)","ANESTHESIA EXPENSE","L", , , , , ,"50", ,"1725"
"Line(00800)","ANESTHESIA EXPENSE","L", , , , , ,"54", ,"20486"
"Line(00900)","ANESTHESIA EXPENSE","L", , , , , ,"55", ,"26"
"Line(01000)","ANESTHESIA EXPENSE","L", , , , , ,"60", ,"8890"
"Line(01100)","ANESTHESIA EXPENSE","L", , , , , ,"60", ,"4676"
"Line(01200)","ANESTHESIA EXPENSE","L", , , , , ,"60", ,"1266"
"Line(01300)","ANESTHESIA EXPENSE","L", , , , , ,"65", ,"1609206"
"Line(01400)","ANESTHESIA EXPENSE","L", , , , , ,"65", ,"3170"
"Line(01500)","ANESTHESIA EXPENSE","L", , , , , ,"65", ,"88816"
"Line(01600)","ANESTHESIA EXPENSE","L", , , , , ,"71", ,"3226"
"Line(01700)","ANESTHESIA EXPENSE","L", , , , , ,"74", ,"18726"
"Line(01800)","ANESTHESIA EXPENSE","L", , , , , ,"90", ,"18051"
"Line(01900)","ANESTHESIA EXPENSE","L", , , , , ,"90", ,"947"
"Line(02000)","ANESTHESIA EXPENSE","L", , , , , ,"90", ,"4098"
"Line(02100)","ANESTHESIA EXPENSE","L", , , , , ,"90", ,"6961"
"Line(02200)","ANESTHESIA EXPENSE","L", , , , , ,"90", ,"1064"
"Line(02300)","ANESTHESIA EXPENSE","L", , , , , ,"90", ,"191"
"Line(02400)","ANESTHESIA EXPENSE","L", , , , , ,"90", ,"1357"
"Line(02500)","ANESTHESIA EXPENSE","L", , , , , ,"90", ,"1171"
"Line(02600)","ANESTHESIA EXPENSE","L", , , , , ,"90", ,"1585"
"Line(02700)","ANESTHESIA EXPENSE","L", , , , , ,"90", ,"1307"
"Line(02800)","ANESTHESIA EXPENSE","L", , , , , ,"90", ,"75"
"Line(02900)","ANESTHESIA EXPENSE","L", , , , , ,"90", ,"4237"
"Line(03000)","ANESTHESIA EXPENSE","L", , , , , ,"90", ,"827"
"Line(03100)","ANESTHESIA EXPENSE","L", , , , , ,"90", ,"1080"
"Line(03200)","ANESTHESIA EXPENSE","L", , , , , ,"90", ,"1056"
"Line(03300)","ANESTHESIA EXPENSE","L", , , , , ,"90", ,"1926"
"Line(03400)","ANESTHESIA EXPENSE","L", , , , , ,"91", ,"6765"
"Line(03500)","ANESTHESIA EXPENSE","L", , , , , ,"190", ,"26"
"Line(03600)","ANESTHESIA EXPENSE","L", , , , , ,"190", ,"1074"
"Line(03700)","ANESTHESIA EXPENSE","L", , , , , ,"191", ,"11187"
"Line(03800)","ANESTHESIA EXPENSE","L", , , , , ,"191", ,"35"
"Line(03900)","ANESTHESIA EXPENSE","L", , , , , ,"191", ,"5273"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 562588"," Report A6000M0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[562588] Report(A6000M0)","Entity[562588] Report(A6000M0[00000])","Entity[562588] Report(A6000M0[00100])", ,"Entity[562588] Report(A6000M0[00300])", ,"Entity[562588] Report(A6000M0[00500])", ,"Entity[562588] Report(A6000M0[00700])", ,"Entity[562588] Report(A6000M0[00900])"
"Line(00100)","IV SOLUTION EXPENSE","M", ,"5", ,"72", ,"13", ,"1272"
"Line(00200)","IV SOLUTION EXPENSE","M", ,"73", ,"743462", ,"14", ,"9396"
"Line(00300)","IV SOLUTION EXPENSE","M", ,"73", ,"32172", ,"14", ,"293"
"Line(00400)","IV SOLUTION EXPENSE","M", , , , , ,"15", ,"38179"
"Line(00500)","IV SOLUTION EXPENSE","M", , , , , ,"15", ,"5775"
"Line(00600)","IV SOLUTION EXPENSE","M", , , , , ,"18", ,"2889"
