"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572851"," Report A000000 ","-------------","-------------","-----------",""
"Line(01900)","FILE 603 PROVIDER BASED PHYSICIANS","N", , , , , ,"90","87784"
"Line(02000)","FILE 603 PROVIDER BASED PHYSICIANS","N", , , , , ,"90","251355"
"Line(02100)","FILE 603 PROVIDER BASED PHYSICIANS","N", , , , , ,"31","326114"
"Line(02200)","FILE 603 PROVIDER BASED PHYSICIANS","N", , , , , ,"31","35178"
"Line(02300)","FILE 603 PROVIDER BASED PHYSICIANS","N", , , , , ,"90","207071"
"Line(02400)","FILE 603 PROVIDER BASED PHYSICIANS","N", , , , , ,"90","271716"
"Line(02500)","FILE 603 PROVIDER BASED PHYSICIANS","N", , , , , ,"90","289331"
"Line(02600)","FILE 603 PROVIDER BASED PHYSICIANS","N", , , , , ,"192","73394"
"Line(02700)","FILE 603 PROVIDER BASED PHYSICIANS","N", , , , , ,"192","148"
"Line(02800)","FILE 603 PROVIDER BASED PHYSICIANS","N", , , , , ,"192","6223"
"Line(02900)","FILE 603 PROVIDER BASED PHYSICIANS","N", , , , , ,"90","435872"
"Line(03000)","FILE 603 PROVIDER BASED PHYSICIANS","N", , , , , ,"90","424974"
"Line(03100)","FILE 603 PROVIDER BASED PHYSICIANS","N", , , , , ,"50","4643"
"Line(03200)","FILE 603 PROVIDER BASED PHYSICIANS","N", , , , , ,"90","76167"
"Line(03300)","FILE 603 PROVIDER BASED PHYSICIANS","N", , , , , ,"30","211977"
"Line(03400)","FILE 603 PROVIDER BASED PHYSICIANS","N", , , , , ,"34","347279"
"Line(03500)","FILE 603 PROVIDER BASED PHYSICIANS","N", , , , , ,"90","164671"
"Line(03600)","FILE 603 PROVIDER BASED PHYSICIANS","N", , , , , ,"90","103764"
"Line(03700)","FILE 603 PROVIDER BASED PHYSICIANS","N", , , , , ,"90","105607"
"Line(03800)","FILE 603 PROVIDER BASED PHYSICIANS","N", , , , , ,"90","1741815"
"Line(03900)","FILE 603 PROVIDER BASED PHYSICIANS","N", , , , , ,"90","85611"
"Line(04000)","FILE 603 PROVIDER BASED PHYSICIANS","N", , , , , ,"192","276855"
"Line(04100)","FILE 603 PROVIDER BASED PHYSICIANS","N", , , , , ,"90","252438"
"Line(04200)","FILE 603 PROVIDER BASED PHYSICIANS","N", , , , , ,"22","2088953"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572851"," Report A6000O0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572851] Report(A6000O0)","Entity[572851] Report(A6000O0[00000])","Entity[572851] Report(A6000O0[00100])", ,"Entity[572851] Report(A6000O0[00300])", ,"Entity[572851] Report(A6000O0[00500])", ,"Entity[572851] Report(A6000O0[00700])", ,"Entity[572851] Report(A6000O0[00900])"
"Line(00100)","ANESTHESIA CONTRACT SERVICES","O", ,"22", ,"6478", ,"23", ,"539187"
"Line(00200)","ANESTHESIA CONTRACT SERVICES","O", ,"53", ,"532709"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572851"," Report A6000P0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572851] Report(A6000P0)","Entity[572851] Report(A6000P0[00000])","Entity[572851] Report(A6000P0[00100])", ,"Entity[572851] Report(A6000P0[00300])","Entity[572851] Report(A6000P0[00400])", , ,"Entity[572851] Report(A6000P0[00700])","Entity[572851] Report(A6000P0[00800])"
"Line(00100)","FILE 823 MED LAB SCIENCE","P", ,"23","97893", , ,"50","391"
"Line(00200)","FILE 823 MED LAB SCIENCE","P", , , , , ,"59","44"
"Line(00300)","FILE 823 MED LAB SCIENCE","P", , , , , ,"60","96125"
"Line(00400)","FILE 823 MED LAB SCIENCE","P", , , , , ,"60","1092"
"Line(00500)","FILE 823 MED LAB SCIENCE","P", , , , , ,"65","105"
"Line(00600)","FILE 823 MED LAB SCIENCE","P", , , , , ,"74","136"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572851"," Report A6000Q0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572851] Report(A6000Q0)","Entity[572851] Report(A6000Q0[00000])","Entity[572851] Report(A6000Q0[00100])", ,"Entity[572851] Report(A6000Q0[00300])", ,"Entity[572851] Report(A6000Q0[00500])", ,"Entity[572851] Report(A6000Q0[00700])", ,"Entity[572851] Report(A6000Q0[00900])"
"Line(00100)","FILE 404 PATHOLOGY","Q", ,"22", ,"100800", ,"60", ,"100800"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572851"," Report A6000R0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572851] Report(A6000R0)","Entity[572851] Report(A6000R0[00000])","Entity[572851] Report(A6000R0[00100])", ,"Entity[572851] Report(A6000R0[00300])", ,"Entity[572851] Report(A6000R0[00500])", ,"Entity[572851] Report(A6000R0[00700])", ,"Entity[572851] Report(A6000R0[00900])"
"Line(00100)","FILE 405 RADIATION THERAPY","R", ,"23", ,"1795", ,"55", ,"1795"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572851"," Report A6000S0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572851] Report(A6000S0)","Entity[572851] Report(A6000S0[00000])","Entity[572851] Report(A6000S0[00100])", ,"Entity[572851] Report(A6000S0[00300])","Entity[572851] Report(A6000S0[00400])", , ,"Entity[572851] Report(A6000S0[00700])","Entity[572851] Report(A6000S0[00800])"
"Line(00100)","FILE 828 PHARMACY RESIDENCY PRGM","S", ,"23","50085", , ,"15","50085"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572851"," Report A6000T0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572851] Report(A6000T0)","Entity[572851] Report(A6000T0[00000])","Entity[572851] Report(A6000T0[00100])", ,"Entity[572851] Report(A6000T0[00300])","Entity[572851] Report(A6000T0[00400])", , ,"Entity[572851] Report(A6000T0[00700])","Entity[572851] Report(A6000T0[00800])"
"Line(00100)","FLE 824  XRAY SCHOOL","T", ,"23","71404", , ,"54","12434"
"Line(00200)","FLE 824  XRAY SCHOOL","T", , , , , ,"55","58970"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572851"," Report A6000U0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572851] Report(A6000U0)","Entity[572851] Report(A6000U0[00000])","Entity[572851] Report(A6000U0[00100])", ,"Entity[572851] Report(A6000U0[00300])","Entity[572851] Report(A6000U0[00400])", , ,"Entity[572851] Report(A6000U0[00700])","Entity[572851] Report(A6000U0[00800])"
"Line(00100)","FILE 821 NURSING SCHOOL","U", ,"20","532186", , ,"30","158675"
"Line(00200)","FILE 821 NURSING SCHOOL","U", , , , , ,"31","28875"
"Line(00300)","FILE 821 NURSING SCHOOL","U", , , , , ,"31","26571"
"Line(00400)","FILE 821 NURSING SCHOOL","U", , , , , ,"32","15923"
"Line(00500)","FILE 821 NURSING SCHOOL","U", , , , , ,"34","5262"
"Line(00600)","FILE 821 NURSING SCHOOL","U", , , , , ,"34","38837"
"Line(00700)","FILE 821 NURSING SCHOOL","U", , , , , ,"34","23617"
"Line(00800)","FILE 821 NURSING SCHOOL","U", , , , , ,"34","13729"
"Line(00900)","FILE 821 NURSING SCHOOL","U", , , , , ,"34","6727"
"Line(01000)","FILE 821 NURSING SCHOOL","U", , , , , ,"34","24929"
"Line(01100)","FILE 821 NURSING SCHOOL","U", , , , , ,"40","4081"
"Line(01200)","FILE 821 NURSING SCHOOL","U", , , , , ,"41","3198"
"Line(01300)","FILE 821 NURSING SCHOOL","U", , , , , ,"50","24055"
"Line(01400)","FILE 821 NURSING SCHOOL","U", , , , , ,"51","5082"
"Line(01500)","FILE 821 NURSING SCHOOL","U", , , , , ,"52","86456"
"Line(01600)","FILE 821 NURSING SCHOOL","U", , , , , ,"75","4102"
"Line(01700)","FILE 821 NURSING SCHOOL","U", , , , , ,"90","12573"
"Line(01800)","FILE 821 NURSING SCHOOL","U", , , , , ,"91","31077"
"Line(01900)","FILE 821 NURSING SCHOOL","U", , , , , ,"91","1156"
"Line(02000)","FILE 821 NURSING SCHOOL","U", , , , , ,"92","17261"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572851"," Report A6000V0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572851] Report(A6000V0)","Entity[572851] Report(A6000V0[00000])","Entity[572851] Report(A6000V0[00100])", ,"Entity[572851] Report(A6000V0[00300])","Entity[572851] Report(A6000V0[00400])", , ,"Entity[572851] Report(A6000V0[00700])","Entity[572851] Report(A6000V0[00800])"
"Line(00100)","FILE 827 SURGICAL SCHOOL","V", ,"23","64024", , ,"50","58368"
"Line(00200)","FILE 827 SURGICAL SCHOOL","V", , , , , ,"75","4374"
"Line(00300)","FILE 827 SURGICAL SCHOOL","V", , , , , ,"52","1282"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572851"," Report A6000X0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572851] Report(A6000X0)","Entity[572851] Report(A6000X0[00000])","Entity[572851] Report(A6000X0[00100])", ,"Entity[572851] Report(A6000X0[00300])","Entity[572851] Report(A6000X0[00400])","Entity[572851] Report(A6000X0[00500])", ,"Entity[572851] Report(A6000X0[00700])","Entity[572851] Report(A6000X0[00800])","Entity[572851] Report(A6000X0[00900])"
"Line(00100)","FILE 420 NURSERY RECLASS","X", ,"43","3011899","238531", ,"30","3011899","238531"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572851"," Report A6000Y0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572851] Report(A6000Y0)","Entity[572851] Report(A6000Y0[00000])","Entity[572851] Report(A6000Y0[00100])", ,"Entity[572851] Report(A6000Y0[00300])", ,"Entity[572851] Report(A6000Y0[00500])", ,"Entity[572851] Report(A6000Y0[00700])", ,"Entity[572851] Report(A6000Y0[00900])"
"Line(00100)","FILE 421 STUDENT HOUSING","Y", ,"20", ,"65407", ,"5", ,"218009"
"Line(00200)","FILE 421 STUDENT HOUSING","Y", ,"22", ,"57886"
"Line(00300)","FILE 421 STUDENT HOUSING","Y", ,"23", ,"7043"
"Line(00400)","FILE 421 STUDENT HOUSING","Y", ,"23", ,"67051"
"Line(00500)","FILE 421 STUDENT HOUSING","Y", ,"23", ,"20622"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572851"," Report A6000Z0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572851] Report(A6000Z0)","Entity[572851] Report(A6000Z0[00000])","Entity[572851] Report(A6000Z0[00100])", ,"Entity[572851] Report(A6000Z0[00300])","Entity[572851] Report(A6000Z0[00400])", , ,"Entity[572851] Report(A6000Z0[00700])","Entity[572851] Report(A6000Z0[00800])"
"Line(00100)","FILE 605 CRNA","Z", ,"23","739126", , ,"53","739126"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572851"," Report A600AA0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572851] Report(A600AA0)","Entity[572851] Report(A600AA0[00000])","Entity[572851] Report(A600AA0[00100])", ,"Entity[572851] Report(A600AA0[00300])","Entity[572851] Report(A600AA0[00400])", , ,"Entity[572851] Report(A600AA0[00700])","Entity[572851] Report(A600AA0[00800])"
"Line(00100)","RECLASS PHYS SAL EXCEPTION","AA", ,"30","105895", , ,"5","45733"
"Line(00200)","RECLASS PHYS SAL EXCEPTION","AA", ,"31","395167", , ,"22","6333970"
"Line(00300)","RECLASS PHYS SAL EXCEPTION","AA", ,"34","238242", , ,"194","257616"
"Line(00400)","RECLASS PHYS SAL EXCEPTION","AA", ,"90","25271", , ,"194","1320449"
"Line(00500)","RECLASS PHYS SAL EXCEPTION","AA", ,"90","443354"
"Line(00600)","RECLASS PHYS SAL EXCEPTION","AA", ,"90","353471"
"Line(00700)","RECLASS PHYS SAL EXCEPTION","AA", ,"90","3341861"
"Line(00800)","RECLASS PHYS SAL EXCEPTION","AA", ,"90","137841"
"Line(00900)","RECLASS PHYS SAL EXCEPTION","AA", ,"90","56132"
"Line(01000)","RECLASS PHYS SAL EXCEPTION","AA", ,"90","281091"
"Line(01100)","RECLASS PHYS SAL EXCEPTION","AA", ,"90","70361"
"Line(01200)","RECLASS PHYS SAL EXCEPTION","AA", ,"90","449758"
"Line(01300)","RECLASS PHYS SAL EXCEPTION","AA", ,"90","148231"
"Line(01400)","RECLASS PHYS SAL EXCEPTION","AA", ,"90","107517"
"Line(01500)","RECLASS PHYS SAL EXCEPTION","AA", ,"90","149671"
"Line(01600)","RECLASS PHYS SAL EXCEPTION","AA", ,"91","855863"
"Line(01700)","RECLASS PHYS SAL EXCEPTION","AA", ,"91","58954"
"Line(01800)","RECLASS PHYS SAL EXCEPTION","AA", ,"192","602421"
"Line(01900)","RECLASS PHYS SAL EXCEPTION","AA", ,"194","20000"
"Line(02000)","RECLASS PHYS SAL EXCEPTION","AA", ,"194","116667"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572851"," Report A600AB0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572851] Report(A600AB0)","Entity[572851] Report(A600AB0[00000])","Entity[572851] Report(A600AB0[00100])", ,"Entity[572851] Report(A600AB0[00300])", ,"Entity[572851] Report(A600AB0[00500])", ,"Entity[572851] Report(A600AB0[00700])", ,"Entity[572851] Report(A600AB0[00900])"
"Line(00100)","FILE 406 RADIOLOGY DIAGNOSTICS","AB", ,"22", ,"4698", ,"54", ,"29682"
"Line(00200)","FILE 406 RADIOLOGY DIAGNOSTICS","AB", ,"23", ,"24984"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572851"," Report A600AC0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572851] Report(A600AC0)","Entity[572851] Report(A600AC0[00000])","Entity[572851] Report(A600AC0[00100])", ,"Entity[572851] Report(A600AC0[00300])","Entity[572851] Report(A600AC0[00400])","Entity[572851] Report(A600AC0[00500])", ,"Entity[572851] Report(A600AC0[00700])","Entity[572851] Report(A600AC0[00800])","Entity[572851] Report(A600AC0[00900])"
"Line(00100)","FILE 608 TRANPLANT COST RECLASS","AC", ,"106","245404","352682", ,"105","1522923","2530302"
"Line(00200)","FILE 608 TRANPLANT COST RECLASS","AC", ,"107","563588","1216487"
"Line(00300)","FILE 608 TRANPLANT COST RECLASS","AC", ,"109","134378","128548"
"Line(00400)","FILE 608 TRANPLANT COST RECLASS","AC", ,"112","242078","433059"
"Line(00500)","FILE 608 TRANPLANT COST RECLASS","AC", ,"90","337475","399526"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572851"," Report A600AD0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572851] Report(A600AD0)","Entity[572851] Report(A600AD0[00000])","Entity[572851] Report(A600AD0[00100])", ,"Entity[572851] Report(A600AD0[00300])","Entity[572851] Report(A600AD0[00400])","Entity[572851] Report(A600AD0[00500])", ,"Entity[572851] Report(A600AD0[00700])","Entity[572851] Report(A600AD0[00800])","Entity[572851] Report(A600AD0[00900])"
"Line(00100)","FILE 608 PHYSICIAN TRANSPLANT COST","AD", ,"105","285182","58296", ,"90","506728"
"Line(00200)","FILE 608 PHYSICIAN TRANSPLANT COST","AD", ,"106","68349","13972", ,"90","164228"
"Line(00300)","FILE 608 PHYSICIAN TRANSPLANT COST","AD", ,"107","303284","28425", ,"5", ,"103584"
"Line(00400)","FILE 608 PHYSICIAN TRANSPLANT COST","AD", ,"109","14141","2891"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572851"," Report A600AE0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572851] Report(A600AE0)","Entity[572851] Report(A600AE0[00000])","Entity[572851] Report(A600AE0[00100])", ,"Entity[572851] Report(A600AE0[00300])", ,"Entity[572851] Report(A600AE0[00500])", ,"Entity[572851] Report(A600AE0[00700])", ,"Entity[572851] Report(A600AE0[00900])"
"Line(00100)","FILE 624 INTERCO SPEC MIDLEVEL REVER","AE", ,"90", ,"260000", ,"5", ,"260000"
"Line(00200)","FILE 624 INTERCO SPEC MIDLEVEL REVER","AE", ,"90", ,"228500", ,"90", ,"216000"
"Line(00300)","FILE 624 INTERCO SPEC MIDLEVEL REVER","AE", ,"90", ,"362500", ,"90", ,"12500"
"Line(00400)","FILE 624 INTERCO SPEC MIDLEVEL REVER","AE", , , , , ,"90", ,"362500"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572851"," Report A600AF0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572851] Report(A600AF0)","Entity[572851] Report(A600AF0[00000])","Entity[572851] Report(A600AF0[00100])", ,"Entity[572851] Report(A600AF0[00300])", ,"Entity[572851] Report(A600AF0[00500])", ,"Entity[572851] Report(A600AF0[00700])", ,"Entity[572851] Report(A600AF0[00900])"
"Line(00100)","FILE 624 REVERSE ANESTHEISIA CONTRAC","AF", ,"23", ,"632952", ,"5", ,"632952"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572851"," Report A600AG0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572851] Report(A600AG0)","Entity[572851] Report(A600AG0[00000])","Entity[572851] Report(A600AG0[00100])", ,"Entity[572851] Report(A600AG0[00300])", ,"Entity[572851] Report(A600AG0[00500])", ,"Entity[572851] Report(A600AG0[00700])", ,"Entity[572851] Report(A600AG0[00900])","Entity[572851] Report(A600AG0[01000])"
"Line(00100)","FOLDER 620 INTEREST EXPENSE","AG", ,"1", ,"2004505", ,"5", ,"4787169","11"
"Line(00200)","FOLDER 620 INTEREST EXPENSE","AG", ,"2", ,"2782664", , , , ,"11"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572851"," Report A600AH0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572851] Report(A600AH0)","Entity[572851] Report(A600AH0[00000])","Entity[572851] Report(A600AH0[00100])", ,"Entity[572851] Report(A600AH0[00300])","Entity[572851] Report(A600AH0[00400])", , ,"Entity[572851] Report(A600AH0[00700])","Entity[572851] Report(A600AH0[00800])"
"Line(00100)","PTO EXPENSE","AH", , , , , ,"4","5569913"
"Line(00200)","PTO EXPENSE","AH", ,"5","163957"
"Line(00300)","PTO EXPENSE","AH", ,"7","57344"
"Line(00400)","PTO EXPENSE","AH", ,"8","2514"
"Line(00500)","PTO EXPENSE","AH", ,"9","52612"
"Line(00600)","PTO EXPENSE","AH", ,"10","10714"
"Line(00700)","PTO EXPENSE","AH", ,"13","61824"
"Line(00800)","PTO EXPENSE","AH", ,"14","16928"
"Line(00900)","PTO EXPENSE","AH", ,"15","154825"
"Line(01000)","PTO EXPENSE","AH", ,"16","48355"
"Line(01100)","PTO EXPENSE","AH", ,"17","78874"
"Line(01200)","PTO EXPENSE","AH", ,"18","1673"
"Line(01300)","PTO EXPENSE","AH", ,"20","29893"
"Line(01400)","PTO EXPENSE","AH", ,"22","253145"
"Line(01500)","PTO EXPENSE","AH", ,"23","3653"
"Line(01600)","PTO EXPENSE","AH", ,"23","4091"
"Line(01700)","PTO EXPENSE","AH", ,"23","6086"
"Line(01800)","PTO EXPENSE","AH", ,"23","8239"
"Line(01900)","PTO EXPENSE","AH", ,"23","1141"
"Line(02000)","PTO EXPENSE","AH", ,"23","3891"
"Line(02100)","PTO EXPENSE","AH", ,"30","632252"
"Line(02200)","PTO EXPENSE","AH", ,"31","105374"
"Line(02300)","PTO EXPENSE","AH", ,"31","143677"
"Line(02400)","PTO EXPENSE","AH", ,"32","33770"
"Line(02500)","PTO EXPENSE","AH", ,"32","20394"
"Line(02600)","PTO EXPENSE","AH", ,"34","77346"
"Line(02700)","PTO EXPENSE","AH", ,"34","56899"
"Line(02800)","PTO EXPENSE","AH", ,"34","34695"
"Line(02900)","PTO EXPENSE","AH", ,"34","62858"
"Line(03000)","PTO EXPENSE","AH", ,"34","3567"
"Line(03100)","PTO EXPENSE","AH", ,"34","27640"
"Line(03200)","PTO EXPENSE","AH", ,"34","36624"
"Line(03300)","PTO EXPENSE","AH", ,"40","80952"
"Line(03400)","PTO EXPENSE","AH", ,"41","12490"
"Line(03500)","PTO EXPENSE","AH", ,"50","174550"
"Line(03600)","PTO EXPENSE","AH", ,"50","16293"
"Line(03700)","PTO EXPENSE","AH", ,"51","63917"
"Line(03800)","PTO EXPENSE","AH", ,"52","80729"
"Line(03900)","PTO EXPENSE","AH", ,"53","247012"
"Line(04000)","PTO EXPENSE","AH", ,"54","113172"
"Line(04100)","PTO EXPENSE","AH", ,"55","13024"
"Line(04200)","PTO EXPENSE","AH", ,"56","7636"
"Line(04300)","PTO EXPENSE","AH", ,"57","17116"
"Line(04400)","PTO EXPENSE","AH", ,"58","12777"
"Line(04500)","PTO EXPENSE","AH", ,"59","45221"
"Line(04600)","PTO EXPENSE","AH", ,"60","152160"
"Line(04700)","PTO EXPENSE","AH", ,"60","7042"
